0,0.634578544710417
1,0.44157091697296946
2,0.5989747546651729
3,0.32137491602326074
4,0.6475955092361129
5,0.5744063122623648
6,0.42183788973439373
7,0.4327000849687297
8,0.018514895211915294
9,0.28257996769165716
10,0.1137377801508005
11,0.7548095484195037
12,0.26835797416020724
13,0.26413224276111
14,0.19851481272959548
15,0.6501188675491893
16,0.8744908920462171
17,0.8509996927238865
18,0.8673542744977399
19,0.023638045514286832
20,0.5061206547603583
21,0.2929168034533193
22,0.7643735110611066
23,0.6000988034126294
24,0.7560381053762332
25,0.5403496746063303
26,0.6925438023118002
27,0.8933664093722175
28,0.8107776655457669
29,0.9073517718556191
30,0.3115108024261849
31,0.5854518796506937
32,0.7054640694380652
33,0.9258953792617126
34,0.11860393051026963
35,0.60372910188047
36,0.29496884081284414
37,0.16514703914686923
38,0.0053011333440372566
39,0.7875007192458218
40,0.8396000225442478
41,0.782318863744303
42,0.46364305862263155
43,0.6688457451704102
44,0.15140091162966907
45,0.09614213718383635
46,0.08056598668697068
47,0.5577207318173626
48,0.5762346290241586
49,0.529672982074016
50,0.30285054994393923
51,0.8175754138998883
52,0.6971829910688101
53,0.8560548434692387
54,0.5813590304624109
55,0.9452831515730777
56,0.5363901243137612
57,0.7990257171014553
58,0.9104609968398193
59,0.8279749508294814
60,0.20533219236513134
61,0.6893727860719896
62,0.46702346302779507
63,0.3394053436078929
64,0.4075967320856916
65,0.0592006889262503
66,0.5230684439484029
67,0.2597676514442867
68,0.9336061769759715
69,0.7677942275445048
70,0.05717720898292977
71,0.35541428657989216
72,0.3033221597103003
73,0.4960198643139986
74,0.5219469778950597
75,0.33872829456912745
76,0.010818434868578808
77,0.22062464274089666
78,0.0382828903083946
79,0.3434297693676046
80,0.40371190917995436
81,0.5854554042532523
82,0.8820338723436854
83,0.4968911105979348
84,0.09079284814302802
85,0.9235349492059528
86,0.5044583685556155
87,0.148573545014705
88,0.9127969937203722
89,0.052095996095025576
90,0.48523173425331856
91,0.32248647802065233
92,0.934113571283501
93,0.8620878336753715
94,0.7551843281717721
95,0.0016104803772791776
96,0.6173251473985831
97,0.15433465957032766
98,0.1456855048877117
99,0.9235132751445528
