0,74.12263499267314
1000,56.874805221576494
2000,49.40665442350271
3000,98.39674023554204
4000,3.950257820898606
5000,25.653882060074384
6000,18.12758049812806
7000,63.92162228098339
8000,29.666706651821407
9000,97.6779999490338
10000,67.26418794216634
11000,31.22840630694729
12000,98.02511295642007
13000,91.27796942181892
14000,37.3829993952923
15000,85.14519968430453
16000,64.80295648331942
17000,68.22625481836768
18000,64.30583758952497
19000,6.306620705126697
20000,55.22147132483573
21000,95.20793217524701
22000,92.94859106395073
23000,95.19668802171526
24000,32.04375943073562
25000,69.02578496030625
26000,42.66952969224276
27000,69.198654145519
28000,27.10414506464215
29000,86.12122849740305
30000,74.26455054705113
31000,48.6338009027344
32000,28.447170188775004
33000,11.6997344094097
34000,2.9849104045122754
35000,92.79079303827052
36000,92.30529501676875
37000,44.08149708903232
38000,86.81636887031566
39000,7.591704896568063
40000,66.82025467476643
41000,75.85510501597608
42000,94.74690829123956
43000,22.81037475276213
44000,72.71373866718152
45000,24.993989418686034
46000,25.863480195829013
47000,28.65328105924413
48000,85.0388684060102
49000,46.302482424044975
50000,6.856517222152125
51000,69.03261202593364
52000,99.69474065288416
53000,36.39034896297992
54000,42.874223477710494
55000,12.005812752958988
56000,48.56202173653419
57000,13.831646402755826
58000,34.65695228949707
59000,56.62537287094873
60000,47.91847365484525
61000,90.24586067931432
62000,3.4952238350858145
63000,89.83714113068994
64000,26.218945457245326
65000,47.74623216700037
66000,84.7932886211585
67000,77.085029071092
68000,79.37523356578038
69000,3.532292829776562
70000,60.88331711149745
71000,55.924462651990524
72000,44.34698553715366
73000,73.3605545615421
74000,4.223708234713042
75000,3.2164733052742034
76000,65.15554087696333
77000,42.209470038752805
78000,93.22815338334986
79000,63.36887482307342
80000,49.35846658668819
81000,12.661683513445965
82000,44.71049088128491
83000,57.610472379275656
84000,77.57327699204652
85000,29.358676606170086
86000,79.29359469088953
87000,42.428805039021235
88000,33.81461035247203
89000,71.3399742691323
90000,99.1188509279194
91000,49.07145139369716
92000,70.20994345363918
93000,63.16104311499912
94000,10.806044989490394
95000,15.405432446519951
96000,6.084677881840528
97000,80.39109537235693
98000,70.85178379448429
99000,16.448833854439336
